CASE_PARTICIPANT_ID,LAW_ENFORCEMENT_AGENCY,INCIDENT_CITY,CHARGE_ID,CLASS.INITIATIONS,SECTION,AOIC,AGE_AT_INCIDENT,GENDER,RACE,UPDATED_OFFENSE_CATEGORY,JUDGE,COURT_NAME,COURT_FACILITY,CHARGE_REDUCTION
"505,203,612,296",FOREST PARK PD,Forest Park,"619,746,575,085",4,16-25(a)(1),16720,45,Male,Black,Retail Theft,Geary W Kull,District 4 - Maywood,Maywood Courthouse,0
"505,270,113,019",LANSING PD,Lansing,"619,841,639,958",3,16-25(a)(1),16722,43,Female,Black,Retail Theft,Luciano  Panici,District 6 - Markham,Markham Courthouse,0
"505,274,383,708",CHICAGO PD,Chicago,"619,845,488,407",3,16-25(a)(1),16722,35,Male,Black,Retail Theft,Sharon M Sullivan,District 2 - Skokie,Skokie Courthouse,0
"505,282,803,066",SCHAUMBURG PD,Schaumburg,"619,856,460,580",4,16-25(a)(1),16720,36,Female,White,Retail Theft,Bridget Jane Hughes,District 3 - Rolling Meadows,Rolling Meadows Courthouse,0
"505,288,110,921",SCHAUMBURG PD,Schaumburg,"619,860,718,438",3,16-25(a)(1),16722,19,Male,Black,Retail Theft,Joseph  Cataldo,District 3 - Rolling Meadows,Rolling Meadows Courthouse,0
"505,318,249,781",SCHAUMBURG PD,Schaumburg,"621,516,370,229",3,16-25(a)(1),16722,28,Male,White,Retail Theft,Jill  Cerone-Marisie,District 3 - Rolling Meadows,Rolling Meadows Courthouse,0
"505,364,190,189",NORTH RIVERSIDE PD,North Riverside,"620,000,163,295",4,16-25(a)(1),16720,55,Female,Black,Retail Theft,Noreen Valeria Love,District 4 - Maywood,Maywood Courthouse,0
"505,367,362,700",CHICAGO PD,Chicago,"620,001,719,051",4,16-25(a)(1),16720,51,Male,Black,Retail Theft,Sharon M Sullivan,District 2 - Skokie,Skokie Courthouse,0
"505,367,545,730",EVANSTON PD,Evanston,"620,001,800,933",4,16-25(a)(1),16720,43,Female,Black,Retail Theft,Garritt E Howard,District 2 - Skokie,Skokie Courthouse,0
"505,367,545,730",EVANSTON PD,Evanston,"620,548,444,422",3,16-25(a)(1),16722,43,Female,Black,Retail Theft,Garritt E Howard,District 2 - Skokie,Skokie Courthouse,1
"505,404,517,691",CHICAGO PD,Chicago,"620,011,954,287",4,16-25(a)(1),16720,36,Male,White,Retail Theft,William T O'Brien,District 2 - Skokie,Skokie Courthouse,0
"505,417,878,846",CHICAGO PD,Chicago,"620,035,863,798",4,16-25(a)(1),16720,27,Male,Black,Retail Theft,Shelley  Sutker-Dermer,District 2 - Skokie,Skokie Courthouse,0
"505,426,847,292",CHICAGO PD,Chicago,"620,018,095,429",3,16-25(a)(1),16722,37,Male,White,Retail Theft,Kevin M Sheehan,District 1 - Chicago,26TH Street,0
"505,496,642,546",GLENWOOD PD,Glenwood,"620,230,578,930",4,16-25(a)(1),16720,24,Male,Black,Retail Theft,Michele M Pitman,District 6 - Markham,Markham Courthouse,0
"505,502,133,431",NORTHLAKE PD,Northlake,"620,149,352,096",4,16-25(a)(1),16720,40,Male,White,Retail Theft,Kristyna C Ryan,District 4 - Maywood,Maywood Courthouse,0
"505,538,190,245",CHICAGO PD,Chicago,"620,843,956,158",3,16-25(a)(1),16722,49,Male,Black,Retail Theft,Michael B McHale,District 1 - Chicago,26TH Street,1
"505,564,668,515",CHICAGO PD,Chicago,"620,241,305,457",4,16-25(a)(1),16720,60,Male,Black,Retail Theft,William H Hooks,District 1 - Chicago,26TH Street,0
"505,589,377,499",FOREST PARK PD,Forest Park,"620,256,126,079",4,16-25(a)(1),16720,52,Male,Black,Retail Theft,Geary W Kull,District 4 - Maywood,Maywood Courthouse,0
"505,609,571,755",CHICAGO PD,Chicago,"620,300,669,827",3,16-25(a)(1),16722,35,Male,White,Retail Theft,William T O'Brien,District 2 - Skokie,Skokie Courthouse,0
"505,625,983,401",CHICAGO PD,Chicago,"620,308,530,488",4,16-25(a)(1),16720,62,Male,Black,Retail Theft,Clayton Jay Crane,District 1 - Chicago,26TH Street,0
"505,630,681,159",CHICAGO PD,Chicago,"620,310,004,362",4,16-25(a)(1),16720,54,Male,Black,Retail Theft,Arthur F Hill,District 1 - Chicago,26TH Street,0
"505,635,561,946",NORTH RIVERSIDE PD,North Riverside,"620,311,314,472",4,16-25(a)(1),16720,58,Female,Black,Retail Theft,Noreen Valeria Love,District 4 - Maywood,Maywood Courthouse,0
"505,647,885,933",CHICAGO PD,Chicago,"620,314,999,157",4,16-25(a)(1),16720,56,Male,Black,Retail Theft,Nicholas R Ford,District 1 - Chicago,26TH Street,0
"505,673,998,144",CHICAGO PD,Chicago,"620,336,288,448",4,16-25(a)(1),16720,54,Male,Black,Retail Theft,Michael B McHale,District 1 - Chicago,26TH Street,0
"505,745,623,693",NORTH RIVERSIDE PD,North Riverside,"620,464,597,368",3,16-25(a)(1),16722,54,Male,Black,Retail Theft,Geary W Kull,District 4 - Maywood,Maywood Courthouse,0
"505,749,711,352",CHICAGO PD,Chicago,"620,774,356,553",4,16-25(a)(6),16750,32,Male,White,Retail Theft,Arthur F Hill,District 1 - Chicago,26TH Street,1
"505,790,282,894",COUNTRY CLUB HILLS PD,Country Club Hills,"620,528,629,005",3,16-25(a)(1),16722,53,Male,Black,Retail Theft,Kathleen Ann Panozzo,District 6 - Markham,Markham Courthouse,0
"505,794,736,612",CHICAGO PD,Chicago,"620,888,581,788",4,16-25(a)(1),16720,47,Male,Black,Retail Theft,Matthew E Coghlan,District 1 - Chicago,26TH Street,0
"505,803,277,989",MELROSE PARK PD,Melrose Park,"620,535,507,084",3,16-25(a)(1),16722,22,Male,Black,Retail Theft,Gregory Robert Ginex,District 4 - Maywood,Maywood Courthouse,0
"505,806,206,461",OAK LAWN PD,Oak Lawn,"622,004,877,577",4,31-1(a-7),14799,37,Male,White,Retail Theft,John Joseph Hynes,District 5 - Bridgeview,Bridgeview Courthouse,1
"505,806,206,461",OAK LAWN PD,Oak Lawn,"620,535,916,493",3,16-25(a)(1),16722,37,Male,White,Retail Theft,John Joseph Hynes,District 5 - Bridgeview,Bridgeview Courthouse,0
"505,843,422,462",CHICAGO PD,Chicago,"620,589,139,721",3,16-25(a)(1),16722,47,Male,White,Retail Theft,Shelley  Sutker-Dermer,District 2 - Skokie,Skokie Courthouse,0
"505,847,388,102",CHICAGO PD,Chicago,"620,593,643,225",4,16-25(a)(1),16720,54,Male,White,Retail Theft,Mary C Roberts,District 1 - Chicago,26TH Street,0
"505,858,857,951",CHICAGO PD,Chicago,"620,619,763,547",4,16-25(a)(1),16720,46,Female,Black,Retail Theft,Nicholas R Ford,District 1 - Chicago,26TH Street,0
"505,861,054,305",EVANSTON PD,Evanston,"620,706,394,585",4,16-25(a)(1),16720,41,Male,Black,Retail Theft,Lauren Gottainer Edidin,District 2 - Skokie,Skokie Courthouse,0
"505,893,633,559",RIVER FOREST PD,River Forest,"620,641,462,248",3,16-25(a)(1),16722,38,Male,Black,Retail Theft,Noreen Valeria Love,District 4 - Maywood,Maywood Courthouse,0
"505,909,069,047",MOUNT PROSPECT PD,Mount Prospect,"620,671,922,310",4,16-25(a)(1),16720,22,Female,White,Retail Theft,Bridget Jane Hughes,District 3 - Rolling Meadows,Rolling Meadows Courthouse,0
"505,911,814,490",CHICAGO PD,Chicago,"620,673,559,948",3,16-25(a)(1),16722,56,Male,Black,Retail Theft,Mary C Roberts,District 1 - Chicago,26TH Street,0
"505,935,120,248",CHICAGO PD,Chicago,"620,677,899,688",4,16-25(a)(1),16720,55,Male,Black,Retail Theft,Kenneth J Wadas,District 1 - Chicago,26TH Street,0
"505,935,425,297",MERRIONETTE PARK PD,Merrionette Park,"620,677,981,570",3,16-25(a)(1),16722,22,Male,Black,Retail Theft,John Joseph Hynes,District 5 - Bridgeview,Bridgeview Courthouse,0
"505,991,554,348",MOUNT PROSPECT PD,Mt Prospect,"620,723,671,664",4,16-25(a)(1),16720,35,Male,White,Retail Theft,Bridget Jane Hughes,District 3 - Rolling Meadows,Rolling Meadows Courthouse,0
"506,006,135,699",EVERGREEN PARK PD,Evergreen Park,"620,747,089,884",4,16-25(a)(1),16720,48,Male,Black,Retail Theft,John Joseph Hynes,District 5 - Bridgeview,Bridgeview Courthouse,0
"506,041,643,424",CHICAGO PD,Chicago,"620,809,074,474",4,16-25(a)(1),16720,41,Male,Black,Retail Theft,Mary C Roberts,District 1 - Chicago,26TH Street,0
"506,041,887,464",NORTH RIVERSIDE PD,North Riverside,"620,810,384,584",4,16-25(a)(1),16720,49,Male,Black,Retail Theft,Geary W Kull,District 4 - Maywood,Maywood Courthouse,0
"506,083,557,183",BRIDGEVIEW PD,Bridgeview,"620,853,208,812",4,16-25(a)(1),16720,34,Male,White,Retail Theft,Colleen Ann Hyland,District 5 - Bridgeview,Bridgeview Courthouse,1
"506,083,557,183",BRIDGEVIEW PD,Bridgeview,"620,856,156,560",3,16-25(a)(1),16722,34,Male,White,Retail Theft,Colleen Ann Hyland,District 5 - Bridgeview,Bridgeview Courthouse,0
"506,101,005,996",FOREST PARK PD,Forest Park,"620,902,829,236",4,16-25(a)(1),16720,40,Male,Black,Retail Theft,Geary W Kull,District 4 - Maywood,Maywood Courthouse,0
"506,103,568,409",CHICAGO PD,Chicago,"620,905,040,047",4,16-25(a)(1),16720,30,Male,Black,Retail Theft,Thomas V Gainer,District 1 - Chicago,26TH Street,0
"506,105,154,665",CHICAGO PD,Chicago,"620,964,076,889",4,16-25(a)(1),16720,48,Male,Black,Retail Theft,Jorge Luis Alonso,District 1 - Chicago,26TH Street,0
"506,124,433,774",CHICAGO PD,Chicago,"620,919,369,378",3,16-25(a)(1),16722,32,Female,White,Retail Theft,Rosemary Grant Higgins,District 1 - Chicago,26TH Street,0
"506,140,052,292",CHICAGO PD,Chicago,"620,951,139,551",4,16-25(a)(1),16720,47,Male,Black,Retail Theft,Catherine Marie Haberkorn,District 2 - Skokie,Skokie Courthouse,0
"506,152,376,279",CHICAGO PD,Chicago,"620,974,066,480",4,16-25(a)(1),16720,56,Male,Black,Retail Theft,Lawrence Edward Flood,District 1 - Chicago,26TH Street,0
"506,154,206,575",GLENVIEW PD,Glenview,"620,974,475,889",4,16-25(a)(1),16720,53,Female,White,Retail Theft,Lauren Gottainer Edidin,District 2 - Skokie,Skokie Courthouse,0
"506,156,341,919",CHICAGO PD,Chicago,"621,358,338,184",3,16-25(a)(1),16722,22,Male,Black,Retail Theft,Mary Margaret Brosnahan,District 1 - Chicago,26TH Street,0
"506,190,690,457",CHICAGO PD,Chicago,"621,043,911,731",4,16-25(a)(1),16720,37,Female,Black,Retail Theft,Matthew E Coghlan,District 1 - Chicago,26TH Street,0
"506,216,985,697",CHICAGO PD,Chicago,"621,055,375,195",4,16-25(a)(1),16720,29,Female,Black,Retail Theft,Sharon M Sullivan,District 2 - Skokie,Skokie Courthouse,0
"506,220,402,248",CHICAGO PD,Chicago,"621,056,767,187",4,16-25(a)(6),16750,48,Female,Black,Retail Theft,Maura  Slattery Boyle,District 1 - Chicago,26TH Street,0
"506,225,527,075",FOREST PARK PD,Forest Park,"621,058,486,707",4,16-25(a)(6),16750,45,Female,Black,Retail Theft,Paula M Daleo,District 4 - Maywood,Maywood Courthouse,1
"506,237,240,963",CHICAGO PD,Chicago,"621,062,662,683",4,16-25(a)(1),16720,26,Male,Black,Retail Theft,Joseph G Kazmierski,District 1 - Chicago,26TH Street,0
"506,251,517,265",HOMEWOOD PD,Homewood,"621,072,160,982",3,16-25(a)(1),16722,38,Male,Black,Retail Theft,Michele M Pitman,District 6 - Markham,Markham Courthouse,0
"506,275,189,082",CALUMET CITY PD,Calumet City,"625,936,190,820",4,16-25(a)(1),16720,19,Male,Black,Retail Theft,Brian K Flaherty,District 6 - Markham,Markham Courthouse,0
"506,279,520,781",EVANSTON PD,Evanston,"621,163,623,052",3,16-25(a)(1),16722,51,Male,White,Retail Theft,Lauren Gottainer Edidin,District 2 - Skokie,Skokie Courthouse,0
"506,279,520,781",EVANSTON PD,Evanston,"621,163,623,052",3,16-25(a)(1),16722,51,Male,White,Retail Theft,Lauren Gottainer Edidin,District 2 - Skokie,Skokie Courthouse,0
"506,326,742,395",NORTH RIVERSIDE PD,North Riverside,"621,228,227,862",3,16-25(a)(1),16722,53,Male,Black,Retail Theft,Geary W Kull,District 4 - Maywood,Maywood Courthouse,0
"506,334,002,566",TINLEY PARK PD,Tinley Park,"621,229,947,382",3,16-25(a)(1),16722,34,Female,White,Retail Theft,Colleen Ann Hyland,District 5 - Bridgeview,Bridgeview Courthouse,0
"506,360,053,766",BEDFORD PARK PD,Bedford Park,"621,260,571,208",3,16-25(a)(1),16722,43,Male,White,Retail Theft,Joan Margaret O'Brien,District 5 - Bridgeview,Bridgeview Courthouse,0
"506,367,863,025",CICERO PD,Cicero,"622,364,175,305",3,16-25(a)(4),16741,32,Female,Black,Retail Theft,Gregory Robert Ginex,District 4 - Maywood,Maywood Courthouse,1
"506,400,442,279",HODGKINS PD,Hodgkins,"621,298,973,814",4,16-25(a)(1),16720,33,Male,White,Retail Theft,Joan Margaret O'Brien,District 5 - Bridgeview,Bridgeview Courthouse,0
"506,413,742,423",BROADVIEW PD,Broadview,"621,343,599,444",3,16-25(a)(1),16722,32,Male,White,Retail Theft,Kristyna C Ryan,District 4 - Maywood,Maywood Courthouse,0
"506,428,018,725",CHICAGO PD,Chicago,"621,372,749,396",4,16-25(a)(1),16720,62,Male,Black,Retail Theft,William H Hooks,District 1 - Chicago,26TH Street,0
"506,432,106,384",CRESTWOOD PD,Crestwood,"621,373,240,687",4,16-25(a)(1),16720,28,Male,Black,Retail Theft,John Joseph Hynes,District 5 - Bridgeview,Bridgeview Courthouse,0
"506,498,546,097",FRANKLIN PARK PD,Franklin Park,"621,443,249,702",4,16-25(a)(1),16720,48,Male,Black,Retail Theft,Geary W Kull,District 4 - Maywood,Maywood Courthouse,0
"506,508,612,721",CHICAGO PD,Chicago,"621,445,869,923",3,16-25(a)(1),16722,33,Female,White,Retail Theft,Shelley  Sutker-Dermer,District 2 - Skokie,Skokie Courthouse,0
"506,566,938,125",EVANSTON PD,Evanston,"621,552,316,378",3,16-25(a)(1),16722,36,Male,White,Retail Theft,Marcia B Orr,District 2 - Skokie,Skokie Courthouse,0
"506,650,826,652",GLENWOOD PD,Glenwood,"621,681,116,589",4,16-25(a)(1),16720,45,Male,Black,Retail Theft,Darron Edward Bowden,District 6 - Markham,Markham Courthouse,0
"506,691,825,263",MELROSE PARK PD,Melrose Park,"621,764,308,588",3,16-25(a)(1),16722,43,Female,White,Retail Theft,Geary W Kull,District 4 - Maywood,Maywood Courthouse,0
"506,700,976,738",HOMEWOOD PD,Homewood,"623,569,067,298",3,16-25(a)(6),16753,29,Male,Black,Retail Theft,Brian K Flaherty,District 6 - Markham,Markham Courthouse,1
"506,702,135,925",CHICAGO PD,Chicago,"621,782,158,840",4,16-25(a)(1),16720,28,Male,Black,Retail Theft,Rosemary Grant Higgins,District 1 - Chicago,26TH Street,0
"506,742,524,438",SKOKIE PD,Skokie,"625,935,863,292",4,16-25(a)(1),16720,43,Female,Black,Retail Theft,Lauren Gottainer Edidin,District 2 - Skokie,Skokie Courthouse,1
"506,742,524,438",SKOKIE PD,Skokie,"621,832,843,729",3,16-25(a)(1),16722,43,Female,Black,Retail Theft,Lauren Gottainer Edidin,District 2 - Skokie,Skokie Courthouse,0
"506,743,012,516",CHICAGO PD,Chicago,"621,836,446,532",4,16-25(a)(1),16720,37,Male,Black,Retail Theft,Vincent M Gaughan,District 1 - Chicago,26TH Street,0
"506,745,818,969",CHICAGO PD,Chicago,"621,838,329,815",4,16-25(a)(1),16720,32,Female,White,Retail Theft,William T O'Brien,District 2 - Skokie,Skokie Courthouse,0
"506,751,187,834",CHICAGO PD,Posen,"621,839,885,571",4,16-25(a)(1),16720,43,Female,White,Retail Theft,Michele M Pitman,District 6 - Markham,Markham Courthouse,0
"506,760,034,261",CHICAGO PD,Chicago,"621,842,014,500",4,16-25(a)(1),16720,42,Male,Black,Retail Theft,William T O'Brien,District 2 - Skokie,Skokie Courthouse,0
"506,762,474,654",HOMEWOOD PD,Homewood,"621,843,078,965",4,16-25(a)(1),16720,51,Male,Black,Retail Theft,Anna Helen Demacopoulos,District 6 - Markham,Markham Courthouse,0
"506,764,243,940",ORLAND PARK PD,Orland Park,"622,589,759,908",4,16-25(a)(1),16720,30,Male,White,Retail Theft,Carmen  Aguilar,District 5 - Bridgeview,Bridgeview Courthouse,1
"506,764,243,940",ORLAND PARK PD,Orland Park,"621,844,143,429",3,16-25(a)(1),16722,30,Male,White,Retail Theft,Carmen  Aguilar,District 5 - Bridgeview,Bridgeview Courthouse,0
"506,766,684,333",CHICAGO PD,Chicago,"621,844,470,957",4,16-25(a)(1),16720,41,Male,Black,Retail Theft,Mary C Roberts,District 1 - Chicago,26TH Street,0
"506,769,002,707",CHICAGO PD,Chicago,"621,844,880,366",3,16-25(a)(1),16722,19,Female,Black,Retail Theft,William G Lacy,District 1 - Chicago,26TH Street,0
"506,782,729,920",NORTH RIVERSIDE PD,North Riverside,"621,853,969,256",4,16-25(a)(1),16720,56,Female,Black,Retail Theft,Geary W Kull,District 4 - Maywood,Maywood Courthouse,0
"506,784,621,225",NORRIDGE PD,Norridge,"621,854,624,311",4,16-25(a)(1),16720,43,Female,Black,Retail Theft,Bridget Jane Hughes,District 3 - Rolling Meadows,Rolling Meadows Courthouse,0
"506,817,017,449",HOMEWOOD PD,Homewood,"621,925,370,263",4,16-25(a)(1),16720,51,Male,Black,Retail Theft,Michele M Pitman,District 6 - Markham,Markham Courthouse,0
"506,823,179,443",NORTHLAKE PD,Northlake,"621,941,746,641",4,16-25(a)(1),16720,22,Female,Black,Retail Theft,Gregory Robert Ginex,District 4 - Maywood,Maywood Courthouse,0
"506,823,179,443",NORTHLAKE PD,Northlake,"622,290,972,896",3,16-25(a)(1),16722,22,Female,Black,Retail Theft,Gregory Robert Ginex,District 4 - Maywood,Maywood Courthouse,0
"506,855,941,725",NORTH RIVERSIDE PD,North Riverside,"621,989,320,018",4,16-25(a)(1),16720,29,Female,Black,Retail Theft,Geary W Kull,District 4 - Maywood,Maywood Courthouse,0
"506,905,603,733",GLENWOOD PD,Glenwood,"622,079,308,214",3,16-25(a)(1),16722,57,Male,Black,Retail Theft,Luciano  Panici,District 6 - Markham,Markham Courthouse,0
"506,913,718,042",HILLSIDE PD,Hillside,"622,091,590,497",4,16-25(a)(1),16720,49,Male,Black,Retail Theft,Noreen Valeria Love,District 4 - Maywood,Maywood Courthouse,0
"506,913,779,051",HOMEWOOD PD,Homewood,"622,091,836,143",4,16-25(a)(1),16720,45,Female,White,Retail Theft,Brian K Flaherty,District 6 - Markham,Markham Courthouse,0
"506,914,267,130",CHICAGO PD,Chicago,"622,091,918,025",3,16-25(a)(1),16722,39,Male,Black,Retail Theft,Mary C Roberts,District 1 - Chicago,26TH Street,0
"506,955,509,780",CHICAGO PD,Chicago,"622,159,879,992",3,16-25(a)(1),16722,18,Female,Black,Retail Theft,Sharon M Sullivan,District 2 - Skokie,Skokie Courthouse,0
"506,957,828,154",CHICAGO PD,Chicago,"622,160,207,520",4,16-25(a)(1),16720,20,Male,Black,Retail Theft,Catherine Marie Haberkorn,District 2 - Skokie,Skokie Courthouse,0
"506,971,616,377",CHICAGO PD,Chicago,"622,164,956,670",4,16-25(a)(1),16720,37,Male,White,Retail Theft,William T O'Brien,District 2 - Skokie,Skokie Courthouse,0
"506,971,860,417",CHICAGO PD,Chicago,"622,165,038,551",4,16-25(a)(1),16720,57,Male,Black,Retail Theft,Jorge Luis Alonso,District 1 - Chicago,26TH Street,0
"506,975,826,056",CHICAGO PD,Chicago,"622,166,512,425",4,16-25(a)(1),16720,28,Male,Black,Retail Theft,Lawrence Edward Flood,District 1 - Chicago,26TH Street,0
"506,992,786,791",CICERO PD,Cicero,"622,680,403,159",4,16-25(a)(1),16720,49,Male,White,Retail Theft,Ramon  Ocasio,District 4 - Maywood,Maywood Courthouse,1
"506,992,786,791",CICERO PD,Cicero,"622,171,998,512",3,16-25(a)(1),16722,49,Male,White,Retail Theft,Ramon  Ocasio,District 4 - Maywood,Maywood Courthouse,0
"507,016,519,618",CHICAGO PD,Chicago,"622,178,057,772",3,16-25(a)(1),16722,52,Male,Black,Retail Theft,Carol M Howard,District 1 - Chicago,26TH Street,0
"507,018,899,001",CHICAGO PD,Chicago,"622,178,549,063",3,16-25(a)(1),16722,71,Male,White,Retail Theft,Catherine Marie Haberkorn,District 2 - Skokie,Skokie Courthouse,0
"507,057,335,199",CHICAGO PD,Chicago,"622,232,099,818",3,16-25(a)(1),16722,24,Male,White,Retail Theft,Matthew E Coghlan,District 1 - Chicago,26TH Street,0
"507,155,439,018",ORLAND PARK PD,Orland Park,"622,362,865,195",3,16-25(a)(1),16722,42,Male,Black,Retail Theft,John Joseph Hynes,District 5 - Bridgeview,Bridgeview Courthouse,0
"507,162,882,218",CHICAGO PD,Chicago,"622,367,204,935",4,16-25(a)(1),16720,58,Male,Black,Retail Theft,Dennis J Porter,District 1 - Chicago,26TH Street,0
"507,163,553,326",HARVEY PD,Harvey,"622,367,532,462",4,16-25(a)(1),16720,57,Female,Black,Retail Theft,Michele M Pitman,District 6 - Markham,Markham Courthouse,0
"507,197,657,825",CHICAGO PD,Chicago,"622,415,515,249",4,16-25(a)(1),16720,50,Male,Black,Retail Theft,Sharon M Sullivan,District 2 - Skokie,Skokie Courthouse,0
"507,212,483,216",CHICAGO RIDGE PD,Chicago Ridge,"623,789,247,697",3,16-25(a)(1),16722,22,Male,Black,Retail Theft,Colleen Ann Hyland,District 5 - Bridgeview,Bridgeview Courthouse,1
"507,241,645,918",CHICAGO PD,Chicago,"622,472,505,044",4,16-25(a)(1),16720,58,Male,Black,Retail Theft,Mary C Roberts,District 1 - Chicago,26TH Street,0
"507,258,179,584",CHICAGO PD,Chicago,"622,521,061,004",4,16-25(a)(1),16720,49,Female,White,Retail Theft,Thomas M Davy,District 5 - Bridgeview,Bridgeview Courthouse,0
"507,259,155,742",CICERO PD,Cicero,"622,521,142,886",4,16-25(a)(6),16750,53,Male,Black,Retail Theft,Geary W Kull,District 4 - Maywood,Maywood Courthouse,0
"507,276,055,467",HOMEWOOD PD,Homewood,"622,526,874,618",3,16-25(a)(1),16722,48,Male,Black,Retail Theft,Luciano  Panici,District 6 - Markham,Markham Courthouse,0
"507,278,739,899",CHICAGO PD,Chicago,"622,527,447,791",4,16-25(a)(1),16720,52,Male,Black,Retail Theft,Catherine Marie Haberkorn,District 2 - Skokie,Skokie Courthouse,0
"507,281,485,342",ORLAND PARK PD,Orland Park,"623,989,367,033",4,16-25(a)(1),16720,51,Female,Black,Retail Theft,Colleen Ann Hyland,District 5 - Bridgeview,Bridgeview Courthouse,1
"507,281,485,342",ORLAND PARK PD,Orland Park,"622,527,939,082",3,16-25(a)(1),16722,51,Female,Black,Retail Theft,Colleen Ann Hyland,District 5 - Bridgeview,Bridgeview Courthouse,1
"507,339,688,727",NORTH RIVERSIDE PD,North Riverside,"622,618,746,097",4,16-25(a)(1),16720,44,Female,Black,Retail Theft,Kristyna C Ryan,District 4 - Maywood,Maywood Courthouse,0
"507,379,284,112",STREAMWOOD PD,Streamwood,"622,700,791,750",3,16-25(a)(1),16722,28,Female,White,Retail Theft,Bridget Jane Hughes,District 3 - Rolling Meadows,Rolling Meadows Courthouse,0
"507,537,909,689",STREAMWOOD PD,Streamwood,"625,536,361,557",4,16-25(a)(1),16720,28,Female,White,Retail Theft,Bridget Jane Hughes,District 3 - Rolling Meadows,Rolling Meadows Courthouse,0
"507,536,323,433",STREAMWOOD PD,Streamwood,"625,535,706,502",4,16-25(a)(1),16720,28,Female,White,Retail Theft,Bridget Jane Hughes,District 3 - Rolling Meadows,Rolling Meadows Courthouse,0
"507,575,674,778",SKOKIE PD,Skokie,"622,916,141,117",3,16-25(a)(1),16722,20,Male,Black,Retail Theft,Jeffrey L Warnick,District 2 - Skokie,Skokie Courthouse,0
"507,576,345,887",SKOKIE PD,Skokie,"622,916,222,999",3,16-25(a)(1),16722,20,Male,Black,Retail Theft,Jeffrey L Warnick,District 2 - Skokie,Skokie Courthouse,0
"507,579,213,349",STREAMWOOD PD,Streamwood,"622,915,567,944",3,16-25(a)(1),16722,33,Male,White,Retail Theft,Joseph  Cataldo,District 3 - Rolling Meadows,Rolling Meadows Courthouse,0
"507,600,810,832",CHICAGO PD,Chicago,"622,922,036,613",4,16-25(a)(1),16720,61,Male,Black,Retail Theft,Shelley  Sutker-Dermer,District 2 - Skokie,Skokie Courthouse,0
"507,628,143,239",ARLINGTON HEIGHTS PD,Arlington Heights,"623,046,169,556",4,16-25(a)(1),16720,34,Male,White,Retail Theft,Bridget Jane Hughes,District 3 - Rolling Meadows,Rolling Meadows Courthouse,0
"507,628,143,239",ARLINGTON HEIGHTS PD,Arlington Heights,"622,973,458,439",3,16-25(a)(1),16722,34,Male,White,Retail Theft,Bridget Jane Hughes,District 3 - Rolling Meadows,Rolling Meadows Courthouse,1
"508,012,871,274",CICERO PD,Cicero,"623,519,610,637",3,16-25(a)(2),16729,50,Male,Black,Retail Theft,Paula M Daleo,District 4 - Maywood,Maywood Courthouse,1
"508,012,871,274",CICERO PD,Cicero,"622,998,923,706",3,16-25(a)(1),16722,50,Male,Black,Retail Theft,Paula M Daleo,District 4 - Maywood,Maywood Courthouse,0
"507,672,985,469",OAK LAWN PD,Oak Lawn,"623,036,753,139",3,16-25(a)(1),16722,61,Male,Black,Retail Theft,Colleen Ann Hyland,District 5 - Bridgeview,Bridgeview Courthouse,0
"507,683,967,240",CHICAGO PD,Chicago,"623,070,242,832",4,16-25(a)(1),16720,43,Male,Black,Retail Theft,Nicholas R Ford,District 1 - Chicago,26TH Street,0
"507,685,858,545",CHICAGO PD,Chicago,"623,075,728,918",3,16-25(a)(1),16722,32,Male,White,Retail Theft,William T O'Brien,District 2 - Skokie,Skokie Courthouse,0
"507,731,798,953",NORTH RIVERSIDE PD,North Riverside,"623,142,380,776",4,16-25(a)(1),16720,31,Male,White,Retail Theft,Geary W Kull,District 4 - Maywood,Maywood Courthouse,0
"507,767,367,688",CHICAGO PD,Chicago,"623,194,293,893",3,16-25(a)(1),16722,33,Male,White,Retail Theft,Dennis J Porter,District 1 - Chicago,26TH Street,0
"507,784,816,501",CHICAGO PD,Chicago,"623,243,996,199",3,16-25(a)(1),16722,21,Female,White,Retail Theft,Arthur F Hill,District 1 - Chicago,26TH Street,0
"507,793,113,839",CHICAGO PD,Chicago,"623,257,916,121",4,16-25(a)(1),16720,37,Male,Black,Retail Theft,Charles P Burns,District 1 - Chicago,26TH Street,0
"507,811,050,732",CHICAGO PD,Chicago,"623,263,729,735",4,16-25(a)(1),16720,47,Male,Black,Retail Theft,Dennis J Porter,District 1 - Chicago,26TH Street,0
"507,852,659,441",CHICAGO PD,Chicago,"623,337,095,907",4,16-25(a)(1),16720,60,Male,Black,Retail Theft,Catherine Marie Haberkorn,District 2 - Skokie,Skokie Courthouse,0
"507,855,343,874",CHICAGO PD,Chicago,"623,337,750,962",3,16-25(a)(1),16722,54,Male,Black,Retail Theft,William T O'Brien,District 2 - Skokie,Skokie Courthouse,0
"507,857,906,287",CHICAGO PD,Chicago,"623,338,733,545",4,16-25(a)(1),16720,54,Male,Black,Retail Theft,William T O'Brien,District 2 - Skokie,Skokie Courthouse,0
"507,861,871,926",HOMEWOOD PD,Homewood,"623,339,634,246",3,16-25(a)(1),16722,22,Female,White,Retail Theft,Brian K Flaherty,District 6 - Markham,Markham Courthouse,0
